"test","p_value","rejected","seed","dgp","n","rep_ok","error_msg","scenario_id","scenario_lbl","sweep_type","sigma_tau","rep"
"seq_rate",0.171565174020035,FALSE,10020,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,20
"calibration",0.977323058554689,FALSE,10020,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,20
"high_low",0.172517151149481,FALSE,10020,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,20
"oob_2sided",0.295456981727909,FALSE,10020,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,20
"oob_1sided",0.852271509136045,FALSE,10020,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,20
"seq_rate",0.00666899778725681,TRUE,11001,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,1
"calibration",0.00170679497794567,TRUE,11001,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,1
"high_low",0.000705076378559076,TRUE,11001,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,1
"oob_2sided",0.0229754757869646,TRUE,11001,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,1
"oob_1sided",0.0114877378934823,TRUE,11001,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,1
"seq_rate",0.89158100406005,FALSE,11002,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,2
"calibration",0.897348770474875,FALSE,11002,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,2
"high_low",0.833449681736615,FALSE,11002,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,2
"oob_2sided",0.225752788202679,FALSE,11002,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,2
"oob_1sided",0.88712360589866,FALSE,11002,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,2
"seq_rate",0.515756811784259,FALSE,11003,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,3
"calibration",0.0181427607970891,TRUE,11003,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,3
"high_low",0.295758548048783,FALSE,11003,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,3
"oob_2sided",0.620940454890025,FALSE,11003,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,3
"oob_1sided",0.689529772554987,FALSE,11003,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,3
"seq_rate",0.203072296283797,FALSE,11004,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,4
"calibration",0.0699221322109893,FALSE,11004,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,4
"high_low",0.102589621093999,FALSE,11004,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,4
"oob_2sided",0.205019381858049,FALSE,11004,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,4
"oob_1sided",0.102509690929024,FALSE,11004,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,4
"seq_rate",0.757260324147916,FALSE,11005,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,5
"calibration",0.836246190626003,FALSE,11005,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,5
"high_low",0.701855787423625,FALSE,11005,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,5
"oob_2sided",0.130660300283117,FALSE,11005,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,5
"oob_1sided",0.934669849858442,FALSE,11005,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,5
"seq_rate",0.791682007872379,FALSE,11006,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,6
"calibration",0.793174682881656,FALSE,11006,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,6
"high_low",0.739979980086746,FALSE,11006,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,6
"oob_2sided",0.475312952470784,FALSE,11006,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,6
"oob_1sided",0.762343523764608,FALSE,11006,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,6
"seq_rate",0.332764523442182,FALSE,11007,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,7
"calibration",0.398096935024753,FALSE,11007,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,7
"high_low",0.512099069176912,FALSE,11007,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,7
"oob_2sided",0.955726862521683,FALSE,11007,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,7
"oob_1sided",0.477863431260842,FALSE,11007,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,7
"seq_rate",0.00019014336004976,TRUE,11008,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,8
"calibration",0.00711093343409268,TRUE,11008,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,8
"high_low",0.0239131299124163,TRUE,11008,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,8
"oob_2sided",0.0241831778482109,TRUE,11008,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,8
"oob_1sided",0.0120915889241055,TRUE,11008,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,8
"seq_rate",0.117856260108543,FALSE,11009,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,9
"calibration",0.0382635323452614,TRUE,11009,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,9
"high_low",0.0179967136473772,TRUE,11009,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,9
"oob_2sided",0.014885628395552,TRUE,11009,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,9
"oob_1sided",0.007442814197776,TRUE,11009,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,9
"seq_rate",0.00855020398885249,TRUE,11010,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,10
"calibration",4.10544804983599e-05,TRUE,11010,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,10
"high_low",8.07972452681419e-06,TRUE,11010,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,10
"oob_2sided",7.18660333871288e-06,TRUE,11010,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,10
"oob_1sided",3.59330166935644e-06,TRUE,11010,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,10
"seq_rate",0.73441722037643,FALSE,11011,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,11
"calibration",0.645223686028179,FALSE,11011,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,11
"high_low",0.571867098709954,FALSE,11011,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,11
"oob_2sided",0.92304450492928,FALSE,11011,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,11
"oob_1sided",0.53847774753536,FALSE,11011,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,11
"seq_rate",0.429682966176744,FALSE,11012,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,12
"calibration",0.814774020088754,FALSE,11012,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,12
"high_low",0.66625768257292,FALSE,11012,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,12
"oob_2sided",0.499456128056394,FALSE,11012,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,12
"oob_1sided",0.750271935971803,FALSE,11012,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,12
"seq_rate",0.246491169611417,FALSE,11013,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,13
"calibration",0.33444350102881,FALSE,11013,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,13
"high_low",0.89183654246351,FALSE,11013,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,13
"oob_2sided",0.934992524040164,FALSE,11013,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,13
"oob_1sided",0.467496262020082,FALSE,11013,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,13
"seq_rate",0.239585494197613,FALSE,11014,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,14
"calibration",0.481674655718726,FALSE,11014,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,14
"high_low",0.399777684926512,FALSE,11014,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,14
"oob_2sided",0.554090997765661,FALSE,11014,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,14
"oob_1sided",0.722954501117169,FALSE,11014,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,14
"seq_rate",0.100491432903988,FALSE,11015,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,15
"calibration",0.00118802609963057,TRUE,11015,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,15
"high_low",0.00037828325241916,TRUE,11015,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,15
"oob_2sided",0.0511442269907427,FALSE,11015,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,15
"oob_1sided",0.0255721134953714,TRUE,11015,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,15
"seq_rate",0.0141716365611843,TRUE,11016,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,16
"calibration",0.0368574508112166,TRUE,11016,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,16
"high_low",0.000895666938811968,TRUE,11016,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,16
"oob_2sided",0.0760798175095778,FALSE,11016,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,16
"oob_1sided",0.0380399087547889,TRUE,11016,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,16
"seq_rate",0.623457340935185,FALSE,11017,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,17
"calibration",0.0361635611362986,TRUE,11017,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,17
"high_low",0.0294637101444193,TRUE,11017,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,17
"oob_2sided",0.066780993460583,FALSE,11017,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,17
"oob_1sided",0.0333904967302915,TRUE,11017,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,17
"seq_rate",0.719877816659068,FALSE,11018,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,18
"calibration",0.835530157919098,FALSE,11018,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,18
"high_low",0.6691632636537,FALSE,11018,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,18
"oob_2sided",0.61599599502338,FALSE,11018,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,18
"oob_1sided",0.69200200248831,FALSE,11018,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,18
"seq_rate",0.0211463477773108,TRUE,11019,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,19
"calibration",0.0538588594792287,FALSE,11019,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,19
"high_low",0.00652669764287032,TRUE,11019,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,19
"oob_2sided",0.0376325165352102,TRUE,11019,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,19
"oob_1sided",0.0188162582676051,TRUE,11019,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,19
"seq_rate",0.108025591547268,FALSE,11020,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,20
"calibration",4.75433990870248e-05,TRUE,11020,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,20
"high_low",3.68403374584081e-06,TRUE,11020,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,20
"oob_2sided",0.000374197975660444,TRUE,11020,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,20
"oob_1sided",0.000187098987830222,TRUE,11020,"nw1_s1",300,TRUE,NA,11,"nw1_sweep_s1","signal_sweep",1,20
